total count,percent of total,activties count,percent of activities,tokens,n_gram
6,0.000013,6,0.000117,@PoloniaDMaria,1grams
6,0.000013,6,0.000117,posted,1grams
6,0.000013,6,0.000117,الجاذبية,1grams
6,0.000013,6,0.000117,slic,1grams
6,0.000013,6,0.000117,tears,1grams
6,0.000013,6,0.000117,@CitylineCA,1grams
6,0.000013,6,0.000117,本日16時半スタートの,1grams
6,0.000013,6,0.000117,gentle,1grams
6,0.000013,6,0.000117,means,1grams
6,0.000013,6,0.000117,sits,1grams
6,0.000013,6,0.000117,infinite,1grams
6,0.000013,6,0.000117,@Perfume_FOX,1grams
6,0.000013,6,0.000117,ene0faephe,1grams
6,0.000013,6,0.000117,negicco,1grams
6,0.000013,5,0.000097,iris,1grams
6,0.000013,5,0.000097,luna,1grams
6,0.000013,6,0.000117,fzznzkhvdt,1grams
6,0.000013,6,0.000117,riri,1grams
6,0.000013,5,0.000097,band,1grams
6,0.000013,6,0.000117,xsgmjsxdyh,1grams
6,0.000013,6,0.000117,perfumeのアルバム,1grams
6,0.000013,5,0.000097,déjame,1grams
6,0.000013,6,0.000117,enjoyed,1grams
6,0.000013,6,0.000117,nasty,1grams
6,0.000013,6,0.000117,refill,1grams
6,0.000013,6,0.000117,entera,1grams
6,0.000013,6,0.000117,fragr,1grams
6,0.000013,6,0.000117,quedé,1grams
6,0.000013,6,0.000117,boxer,1grams
6,0.000013,6,0.000117,esquecer,1grams
6,0.000013,6,0.000117,quedar,1grams
6,0.000013,6,0.000117,とか言い出して腹筋やられた,1grams
6,0.000013,6,0.000117,ってことで,1grams
6,0.000013,6,0.000117,@JoseCuervoSA,1grams
6,0.000013,6,0.000117,forma,1grams
6,0.000013,6,0.000117,って答えたら,1grams
6,0.000013,6,0.000117,card,1grams
6,0.000013,6,0.000117,曲聴いてる時ダンスもセットで頭の中で再生される,1grams
6,0.000013,6,0.000117,p3pcenjrnx,1grams
6,0.000013,6,0.000117,#Arabian,1grams
6,0.000013,6,0.000117,をガチで真剣に答えます,1grams
6,0.000013,6,0.000117,pujuk,1grams
6,0.000013,6,0.000117,#perfume好きな人と繋がりたい,1grams
6,0.000013,6,0.000117,@kashiyukaperfu6,1grams
6,0.000013,6,0.000117,moletom,1grams
6,0.000013,6,0.000117,habe,1grams
6,0.000013,6,0.000117,@OnlineHilton,1grams
6,0.000013,6,0.000117,#mujer…,1grams
6,0.000013,6,0.000117,perfume可愛すぎ,1grams
6,0.000013,6,0.000117,sp8soq,1grams
6,0.000013,6,0.000117,twipla,1grams
6,0.000013,6,0.000117,sneak,1grams
6,0.000013,6,0.000117,seratus,1grams
6,0.000013,6,0.000117,blush,1grams
6,0.000013,6,0.000117,#mecmarylondon,1grams
6,0.000013,6,0.000117,@Beyonce_Watch,1grams
6,0.000013,6,0.000117,本日発売となっております,1grams
6,0.000013,6,0.000117,pomegranate,1grams
6,0.000013,6,0.000117,@perfume_a8,1grams
6,0.000013,6,0.000117,trabalho,1grams
6,0.000013,6,0.000117,#Milan,1grams
6,0.000013,5,0.000097,uber,1grams
6,0.000013,6,0.000117,completely,1grams
6,0.000013,6,0.000117,partners,1grams
6,0.000013,6,0.000117,gray,1grams
6,0.000013,6,0.000117,スマホなんかパソコン小型化したようなもんでしょ,1grams
6,0.000013,6,0.000117,strange,1grams
6,0.000013,6,0.000117,#hot,1grams
6,0.000013,6,0.000117,pensa,1grams
6,0.000013,6,0.000117,deseas,1grams
6,0.000013,6,0.000117,ハッピーmusic,1grams
6,0.000013,6,0.000117,eric,1grams
6,0.000013,5,0.000097,siapa,1grams
6,0.000013,6,0.000117,guide,1grams
6,0.000013,6,0.000117,gxbrq6orks,1grams
6,0.000013,5,0.000097,seen,1grams
6,0.000013,6,0.000117,nightで,1grams
6,0.000013,6,0.000117,regular,1grams
6,0.000013,6,0.000117,uzloyvwnhx,1grams
6,0.000013,3,0.000058,coast,1grams
6,0.000013,6,0.000117,momentos,1grams
6,0.000013,6,0.000117,classiccollector,1grams
6,0.000013,6,0.000117,fluffy,1grams
6,0.000013,6,0.000117,belle,1grams
6,0.000013,6,0.000117,delight,1grams
6,0.000013,6,0.000117,vasgkbhopj,1grams
6,0.000013,6,0.000117,@AnaSolRomero,1grams
6,0.000013,6,0.000117,perfumeを中心に世界がまわる,1grams
6,0.000013,6,0.000117,cantik,1grams
6,0.000013,6,0.000117,#MORE,1grams
6,0.000013,6,0.000117,@perfume91308375,1grams
6,0.000013,6,0.000117,@norihirokoizumi,1grams
6,0.000013,5,0.000097,gato,1grams
6,0.000013,6,0.000117,gota,1grams
6,0.000013,6,0.000117,@ElRonaldMc,1grams
6,0.000013,6,0.000117,#OriflameID,1grams
6,0.000013,6,0.000117,elevate,1grams
6,0.000013,6,0.000117,@paturate,1grams
6,0.000013,6,0.000117,cruce,1grams
6,0.000013,6,0.000117,tvcm,1grams
6,0.000013,6,0.000117,ちはやふる観る,1grams
6,0.000013,6,0.000117,saque,1grams
6,0.000013,6,0.000117,zajdvskknv,1grams
6,0.000013,6,0.000117,bañe,1grams
6,0.000013,6,0.000117,@muyinteresante,1grams
6,0.000013,6,0.000117,@LeNoirBleu2,1grams
6,0.000013,5,0.000097,amante,1grams
6,0.000013,6,0.000117,#Best,1grams
6,0.000013,6,0.000117,deveria,1grams
6,0.000013,6,0.000117,wave,1grams
6,0.000013,6,0.000117,rosto,1grams
6,0.000013,6,0.000117,park,1grams
6,0.000013,6,0.000117,nominee,1grams
6,0.000013,6,0.000117,seller,1grams
6,0.000013,6,0.000117,やばいな,1grams
6,0.000013,6,0.000117,justo,1grams
6,0.000013,6,0.000117,kahaf,1grams
6,0.000013,6,0.000117,#techno,1grams
6,0.000013,6,0.000117,luxurious,1grams
6,0.000013,6,0.000117,@ClickLOA,1grams
6,0.000013,6,0.000117,@piyong_a_n,1grams
6,0.000013,6,0.000117,objecto,1grams
6,0.000013,6,0.000117,buena,1grams
6,0.000013,6,0.000117,complete,1grams
6,0.000013,6,0.000117,finished,1grams
6,0.000013,6,0.000117,giuliani,1grams
6,0.000013,6,0.000117,薬局行くととりあえずチョコラbbを探しちゃう,1grams
6,0.000013,6,0.000117,たばっちの旦那の激アツ,1grams
6,0.000013,6,0.000117,hospital,1grams
6,0.000013,6,0.000117,@kanna_perfume,1grams
6,0.000013,6,0.000117,tgok,1grams
6,0.000013,6,0.000117,balmain,1grams
6,0.000013,6,0.000117,perfectly,1grams
6,0.000013,5,0.000097,pineapple,1grams
6,0.000013,4,0.000078,gioia,1grams
6,0.000013,6,0.000117,gamei,1grams
6,0.000013,6,0.000117,orto,1grams
6,0.000013,6,0.000117,美脚好き,1grams
6,0.000013,6,0.000117,@pictbauer,1grams
6,0.000013,6,0.000117,tundukkan,1grams
6,0.000013,6,0.000117,acordaar,1grams
6,0.000013,6,0.000117,mashup,1grams
6,0.000013,6,0.000117,@kaya_magnolia,1grams
6,0.000013,6,0.000117,かわいすぎてヤバイ,1grams
6,0.000013,6,0.000117,charge,1grams
6,0.000013,6,0.000117,cuéntale,1grams
6,0.000013,6,0.000117,vivir,1grams
6,0.000013,6,0.000117,reveal,1grams
6,0.000013,6,0.000117,puntos,1grams
6,0.000013,6,0.000117,joking,1grams
6,0.000013,6,0.000117,みなさんよろしくお願いします,1grams
6,0.000013,6,0.000117,@FixYouEs,1grams
6,0.000013,6,0.000117,2t9ppvyndb,1grams
6,0.000013,6,0.000117,us0hqbds37,1grams
6,0.000013,6,0.000117,pong,1grams
6,0.000013,6,0.000117,gtjznmpcvc,1grams
6,0.000013,6,0.000117,@hibikiwwwtarako,1grams
6,0.000013,6,0.000117,aime,1grams
6,0.000013,6,0.000117,achando,1grams
6,0.000013,6,0.000117,#FelizViernes,1grams
6,0.000013,5,0.000097,akong,1grams
6,0.000013,6,0.000117,#Auction…,1grams
6,0.000013,6,0.000117,rocking,1grams
6,0.000013,6,0.000117,santos,1grams
6,0.000013,4,0.000078,rm10,1grams
6,0.000013,6,0.000117,m0eswe263h,1grams
6,0.000013,6,0.000117,overlay,1grams
6,0.000013,6,0.000117,hahahahaha,1grams
6,0.000013,6,0.000117,この子のお父さんはボブっていうの,1grams
6,0.000013,6,0.000117,billy,1grams
6,0.000013,6,0.000117,動画を高く評価しました,1grams
6,0.000013,6,0.000117,cedarwood,1grams
6,0.000013,6,0.000117,watching,1grams
6,0.000013,6,0.000117,@chartbustersr,1grams
6,0.000013,6,0.000117,#NaturalIndulgence,1grams
6,0.000013,6,0.000117,gets,1grams
6,0.000013,6,0.000117,explicó,1grams
6,0.000013,6,0.000117,sentado,1grams
6,0.000013,6,0.000117,@DonDon_shop,1grams
6,0.000013,6,0.000117,ちゃんも負けてない,1grams
6,0.000013,6,0.000117,knows,1grams
6,0.000013,6,0.000117,ugac2y4jab,1grams
6,0.000013,6,0.000117,shelves,1grams
6,0.000013,6,0.000117,branding,1grams
6,0.000013,6,0.000117,comprate,1grams
6,0.000013,6,0.000117,twain,1grams
6,0.000013,6,0.000117,memoria,1grams
6,0.000013,6,0.000117,distribute,1grams
6,0.000013,6,0.000117,perfume特集ですー,1grams
6,0.000013,6,0.000117,gustaba,1grams
6,0.000013,6,0.000117,dcnsabnukl,1grams
6,0.000013,6,0.000117,pushもperfumeだとか,1grams
6,0.000013,6,0.000117,cautivó,1grams
6,0.000013,6,0.000117,acende,1grams
6,0.000013,6,0.000117,沢山の人と繋がりたいです,1grams
6,0.000013,6,0.000117,じゃあ踊ってみて,1grams
6,0.000013,6,0.000117,伊東家の食卓,1grams
6,0.000013,6,0.000117,#gamedev,1grams
6,0.000013,6,0.000117,shoppers,1grams
6,0.000013,6,0.000117,3曲目perfume,1grams
6,0.000013,6,0.000117,beber,1grams
6,0.000013,6,0.000117,merece,1grams
6,0.000013,6,0.000117,salt,1grams
6,0.000013,6,0.000117,#Oscar,1grams
6,0.000013,6,0.000117,خلاصة,1grams
6,0.000013,6,0.000117,cjvdyysjdp,1grams
6,0.000013,6,0.000117,ボブの子だよー,1grams
6,0.000013,6,0.000117,#HomeFragrance,1grams
6,0.000013,6,0.000117,mediumsized,1grams
6,0.000013,6,0.000117,sido,1grams
6,0.000013,6,0.000117,新しい垢を作ったことをお知らせします,1grams
6,0.000013,6,0.000117,completo,1grams
6,0.000013,6,0.000117,美術の教科書で関さん発見,1grams
6,0.000013,6,0.000117,こけです,1grams
6,0.000013,6,0.000117,hice,1grams
6,0.000013,6,0.000117,whiff,1grams
6,0.000013,6,0.000117,freshly,1grams
6,0.000013,6,0.000117,gdqmfeduot,1grams
6,0.000013,6,0.000117,@FMDOS,1grams
6,0.000013,6,0.000117,vuelves,1grams
6,0.000013,6,0.000117,devil,1grams
6,0.000013,6,0.000117,@pzR6NdiDmZboGlU,1grams
6,0.000013,6,0.000117,gettin,1grams
6,0.000013,6,0.000117,pieces,1grams
6,0.000013,6,0.000117,tiel,1grams
6,0.000013,6,0.000117,またいらして欲しいわ,1grams
6,0.000013,5,0.000097,caga,1grams
6,0.000013,6,0.000117,radiko,1grams
6,0.000013,6,0.000117,#CristianoRonaldoLegacy,1grams
6,0.000013,6,0.000117,oilily,1grams
6,0.000013,6,0.000117,@LuanFeatLucero,1grams
6,0.000013,6,0.000117,quebrar,1grams
6,0.000013,6,0.000117,less,1grams
6,0.000013,6,0.000117,tomara,1grams
6,0.000013,6,0.000117,esntn9scrt,1grams
6,0.000013,6,0.000117,#candles,1grams
6,0.000013,6,0.000117,exigentes,1grams
6,0.000013,6,0.000117,monday,1grams
6,0.000013,6,0.000117,一番になりたくって,1grams
6,0.000013,6,0.000117,carlos,1grams
6,0.000013,4,0.000078,diesel,1grams
6,0.000013,6,0.000117,4月4日,1grams
6,0.000013,6,0.000117,proverb,1grams
6,0.000013,6,0.000117,viernes,1grams
6,0.000013,6,0.000117,8ubzglviol,1grams
6,0.000013,6,0.000117,repellen,1grams
6,0.000013,6,0.000117,metade,1grams
6,0.000013,6,0.000117,robar,1grams
6,0.000013,6,0.000117,を歌うとの事,1grams
6,0.000013,6,0.000117,atriz,1grams
6,0.000013,6,0.000117,angels,1grams
6,0.000013,6,0.000117,club,1grams
6,0.000013,6,0.000117,eisai,1grams
6,0.000013,6,0.000117,友達にあまりパフュクラはいないけど,1grams
6,0.000013,6,0.000117,@Tamaki255tomato,1grams
6,0.000013,6,0.000117,@Shonaga777t,1grams
6,0.000013,6,0.000117,hablo,1grams
6,0.000013,6,0.000117,eterno,1grams
6,0.000013,6,0.000117,fraiche,1grams
6,0.000013,6,0.000117,laroche,1grams
6,0.000013,6,0.000117,6i27x8afiy,1grams
6,0.000013,6,0.000117,日本の最新トップソング100,1grams
6,0.000013,6,0.000117,bota,1grams
6,0.000013,6,0.000117,whatever,1grams
6,0.000013,5,0.000097,dlish,1grams
6,0.000013,6,0.000117,raparigs,1grams
6,0.000013,6,0.000117,culpado,1grams
6,0.000013,6,0.000117,naranja,1grams
6,0.000013,6,0.000117,patchouli,1grams
6,0.000013,6,0.000117,impression,1grams
6,0.000013,6,0.000117,رائحه,1grams
6,0.000013,6,0.000117,satu,1grams
6,0.000013,6,0.000117,thankyou,1grams
6,0.000013,6,0.000117,#release,1grams
6,0.000013,6,0.000117,80ml,1grams
6,0.000013,6,0.000117,brazil,1grams
6,0.000013,3,0.000058,eggnog,1grams
6,0.000013,6,0.000117,mexico,1grams
6,0.000013,6,0.000117,roland,1grams
6,0.000013,6,0.000117,@AvonInsider's,1grams
6,0.000013,6,0.000117,mariah,1grams
6,0.000013,6,0.000117,#game,1grams
6,0.000013,6,0.000117,annick,1grams
6,0.000013,6,0.000117,bold,1grams
6,0.000013,6,0.000117,chypre,1grams
6,0.000013,6,0.000117,covers,1grams
6,0.000013,6,0.000117,suicide,1grams
6,0.000013,6,0.000117,@AvonInsider,1grams
6,0.000013,6,0.000117,ouro,1grams
6,0.000013,6,0.000117,@naturalindulg,1grams
6,0.000013,6,0.000117,fast,1grams
6,0.000013,6,0.000117,@7b7f43e61443497,1grams
6,0.000013,6,0.000117,#Sales,1grams
6,0.000013,6,0.000117,なぜか踊ることを強制される,1grams
6,0.000013,6,0.000117,certeza,1grams
6,0.000013,3,0.000058,polyana,1grams
6,0.000013,6,0.000117,ディズニー,1grams
6,0.000013,6,0.000117,keytalk,1grams
6,0.000013,6,0.000117,dcnsabvtsn,1grams
6,0.000013,6,0.000117,igdof9epmj,1grams
6,0.000013,6,0.000117,8gyfv9tcxo,1grams
6,0.000013,6,0.000117,#perfumebar,1grams
6,0.000013,6,0.000117,tiba2,1grams
6,0.000013,6,0.000117,pernas,1grams
6,0.000013,6,0.000117,youth,1grams
6,0.000013,6,0.000117,#wildveil,1grams
6,0.000013,6,0.000117,ぺrふめ,1grams
6,0.000013,6,0.000117,@hero19980726,1grams
6,0.000013,6,0.000117,alluring,1grams
6,0.000013,6,0.000117,がテレビに出ると大抵は交友関係の話になり大抵は,1grams
6,0.000013,6,0.000117,ファンクラブ最速先行当選,1grams
6,0.000013,6,0.000117,pta会員ではありませんが,1grams
6,0.000013,6,0.000117,なのにまた強がって,1grams
6,0.000013,6,0.000117,も絶賛ご予約受付中です,1grams
6,0.000013,6,0.000117,lima,1grams
6,0.000013,5,0.000097,lime,1grams
6,0.000013,6,0.000117,subscription,1grams
6,0.000013,6,0.000117,uver,1grams
6,0.000013,6,0.000117,アイスはピノ,1grams
6,0.000013,6,0.000117,頑張ってください,1grams
6,0.000013,6,0.000117,@alaahmahmoud1,1grams
6,0.000013,6,0.000117,troquei,1grams
6,0.000013,6,0.000117,#単語10個あげて誰かわかったらRT,1grams
6,0.000013,6,0.000117,nostalgia,1grams
6,0.000013,6,0.000117,コメント寄せました,1grams
6,0.000013,6,0.000117,xr5fzvxsb3,1grams
6,0.000013,6,0.000117,新垢初タグ,1grams
6,0.000013,6,0.000117,daqui,1grams
6,0.000013,6,0.000117,essien,1grams
6,0.000013,6,0.000117,plusoi,1grams
6,0.000013,6,0.000117,rise,1grams
6,0.000013,6,0.000117,christ,1grams
6,0.000013,6,0.000117,#games,1grams
6,0.000013,6,0.000117,好きなアーティスト,1grams
6,0.000013,6,0.000117,evil,1grams
6,0.000013,6,0.000117,@muneshi_perfume,1grams
6,0.000013,6,0.000117,earth,1grams
6,0.000013,6,0.000117,@abdieltuitea,1grams
6,0.000013,6,0.000117,airwick,1grams
6,0.000013,6,0.000117,白えび味とか鯛味のスナック菓子にはまっています,1grams
6,0.000013,6,0.000117,ivoire,1grams
6,0.000013,6,0.000117,melon,1grams
6,0.000013,6,0.000117,brother,1grams
6,0.000013,6,0.000117,キミの興味ひきたくって,1grams
6,0.000013,6,0.000117,@cxldplxyer,1grams
6,0.000013,6,0.000117,kena,1grams
6,0.000013,6,0.000117,factory,1grams
6,0.000013,6,0.000117,サバンナ高橋さん,1grams
6,0.000013,6,0.000117,サンリオなどなど,1grams
6,0.000013,6,0.000117,comp,1grams
6,0.000013,6,0.000117,sirene,1grams
6,0.000013,6,0.000117,postage,1grams
6,0.000013,6,0.000117,dahlia,1grams
6,0.000013,6,0.000117,deitar,1grams
6,0.000013,6,0.000117,takde,1grams
6,0.000013,6,0.000117,をちょっと聴いてみる,1grams
6,0.000013,6,0.000117,ultraviolet,1grams
6,0.000013,6,0.000117,@sabatorakajitsu,1grams
6,0.000013,6,0.000117,abrazarte,1grams
6,0.000013,6,0.000117,lolo,1grams
6,0.000013,6,0.000117,pegando,1grams
6,0.000013,6,0.000117,treasurer,1grams
6,0.000013,6,0.000117,#fm802noa,1grams
6,0.000013,5,0.000097,ナチュラルに愛して,1grams
6,0.000013,6,0.000117,w4rl1y2och,1grams
6,0.000013,6,0.000117,perfumeのpv見てたら父が,1grams
6,0.000013,6,0.000117,incrível,1grams
6,0.000013,6,0.000117,#AlvarezGomez,1grams
6,0.000013,6,0.000117,charm,1grams
6,0.000013,6,0.000117,cuento,1grams
6,0.000013,6,0.000117,بالدراق,1grams
6,0.000013,6,0.000117,waiting,1grams
6,0.000013,6,0.000117,burjkhaifa,1grams
6,0.000013,6,0.000117,q9ixhqu3ow,1grams
6,0.000013,3,0.000058,sxsw,1grams
6,0.000013,6,0.000117,xycbins5bb,1grams
6,0.000013,6,0.000117,eqjxqqxkyz,1grams
6,0.000013,6,0.000117,60ml,1grams
6,0.000013,6,0.000117,view,1grams
6,0.000013,6,0.000117,mengode,1grams
6,0.000013,6,0.000117,perfume瓦版,1grams
6,0.000013,6,0.000117,nddzsnhnzk,1grams
6,0.000013,6,0.000117,funda,1grams
5,0.000011,5,0.000097,thnkxx,1grams
5,0.000011,5,0.000097,fuera,1grams
5,0.000011,5,0.000097,@MadreAtipica,1grams
5,0.000011,5,0.000097,@Richardkidrauhl,1grams
5,0.000011,5,0.000097,pinta,1grams
5,0.000011,5,0.000097,s6qxy43rs1,1grams
5,0.000011,5,0.000097,g6e4xnz8c7,1grams
5,0.000011,5,0.000097,#promo,1grams
5,0.000011,5,0.000097,rice,1grams
5,0.000011,5,0.000097,plata,1grams
5,0.000011,5,0.000097,dava,1grams
5,0.000011,5,0.000097,فاخرة,1grams
5,0.000011,5,0.000097,conditioner,1grams
5,0.000011,5,0.000097,agarrar,1grams
5,0.000011,5,0.000097,#saudi,1grams
5,0.000011,5,0.000097,czech,1grams
5,0.000011,5,0.000097,bottom,1grams
5,0.000011,5,0.000097,narou,1grams
5,0.000011,5,0.000097,cosmicexplorer,1grams
5,0.000011,5,0.000097,@FoltynD,1grams
5,0.000011,5,0.000097,vrzduwumxw,1grams
5,0.000011,5,0.000097,recordarte,1grams
5,0.000011,5,0.000097,cumpleaños,1grams
5,0.000011,5,0.000097,corazon,1grams
5,0.000011,3,0.000058,vanderbilt,1grams
5,0.000011,5,0.000097,colocar,1grams
5,0.000011,5,0.000097,litro,1grams
5,0.000011,5,0.000097,mango,1grams
5,0.000011,5,0.000097,米津玄師,1grams
5,0.000011,5,0.000097,internet,1grams
5,0.000011,5,0.000097,cerebro,1grams
5,0.000011,5,0.000097,يزول,1grams
5,0.000011,4,0.000078,scentsy,1grams
5,0.000011,5,0.000097,v7xkmwcr4h,1grams
5,0.000011,5,0.000097,punto,1grams
5,0.000011,5,0.000097,drogo,1grams
5,0.000011,5,0.000097,@P_T_Atom,1grams
5,0.000011,5,0.000097,incesante,1grams
5,0.000011,5,0.000097,الهم,1grams
5,0.000011,5,0.000097,tontito,1grams
5,0.000011,5,0.000097,キクチアヤコ,1grams
5,0.000011,5,0.000097,@Perfume_517,1grams
5,0.000011,5,0.000097,sana,1grams
5,0.000011,5,0.000097,#Mio,1grams
5,0.000011,5,0.000097,@huton_mikan,1grams
5,0.000011,5,0.000097,oftheday,1grams
5,0.000011,5,0.000097,wives,1grams
5,0.000011,5,0.000097,#MarchMadness,1grams
5,0.000011,5,0.000097,7t3eq4lefg,1grams
5,0.000011,5,0.000097,haría,1grams
5,0.000011,5,0.000097,oficial,1grams
5,0.000011,5,0.000097,baba,1grams
5,0.000011,5,0.000097,customer,1grams
5,0.000011,4,0.000078,90210,1grams
5,0.000011,5,0.000097,realize,1grams
5,0.000011,5,0.000097,#Healthy,1grams
5,0.000011,5,0.000097,エヴァの監督がcg化させた姿で,1grams
5,0.000011,5,0.000097,leqp396ow1,1grams
5,0.000011,5,0.000097,tlsutw4act,1grams
5,0.000011,5,0.000097,#TSOUTimesSquare,1grams
5,0.000011,5,0.000097,とかがいいと思うな,1grams
5,0.000011,5,0.000097,#ModelLexiBoling,1grams
5,0.000011,5,0.000097,debería,1grams
5,0.000011,5,0.000097,audio,1grams
5,0.000011,4,0.000078,expert,1grams
5,0.000011,5,0.000097,parfume,1grams
5,0.000011,5,0.000097,recuerde,1grams
5,0.000011,5,0.000097,become,1grams
5,0.000011,5,0.000097,f22cbemyi5,1grams
5,0.000011,5,0.000097,choosing,1grams
5,0.000011,5,0.000097,brjthueezi,1grams
5,0.000011,5,0.000097,@IntertradeUK,1grams
5,0.000011,5,0.000097,loucura,1grams
5,0.000011,5,0.000097,desconto,1grams
5,0.000011,5,0.000097,admirás,1grams
5,0.000011,5,0.000097,safe,1grams
5,0.000011,5,0.000097,jikook,1grams
5,0.000011,5,0.000097,daniel,1grams
5,0.000011,5,0.000097,@st46max,1grams
5,0.000011,5,0.000097,perfumeの着用写真がでる,1grams
5,0.000011,5,0.000097,lindos,1grams
5,0.000011,5,0.000097,@o_fragrance_o,1grams
5,0.000011,5,0.000097,@TotalBeauty,1grams
5,0.000011,5,0.000097,tissue,1grams
5,0.000011,5,0.000097,musical,1grams
5,0.000011,5,0.000097,shout,1grams
5,0.000011,5,0.000097,メンバー,1grams
5,0.000011,5,0.000097,#ystk,1grams
5,0.000011,5,0.000097,@MatthewCampNYC,1grams
5,0.000011,5,0.000097,#RTしてくれたパフュクラ全員フォロー,1grams
5,0.000011,5,0.000097,@rosa_mataderos,1grams
5,0.000011,4,0.000078,chic,1grams
5,0.000011,5,0.000097,yeap,1grams
5,0.000011,5,0.000097,ツアーファイナル公演のファンクラブ1次当選分です,1grams
5,0.000011,5,0.000097,#marcjacobs,1grams
5,0.000011,5,0.000097,@SelfObsession_,1grams
5,0.000011,5,0.000097,dujywktgzj,1grams
5,0.000011,5,0.000097,@perfume_mimi,1grams
5,0.000011,5,0.000097,@RociPalacios32,1grams
5,0.000011,5,0.000097,#EsikaFan,1grams
5,0.000011,5,0.000097,mamina,1grams
5,0.000011,5,0.000097,bomsz5douj,1grams
5,0.000011,5,0.000097,#VERSACE,1grams
5,0.000011,5,0.000097,pequeñosplaceresdelavida,1grams
5,0.000011,5,0.000097,x6e6m6xpo5,1grams
5,0.000011,5,0.000097,99end,1grams
5,0.000011,5,0.000097,そんなニューアルバム,1grams
5,0.000011,5,0.000097,byujacoo2b,1grams
5,0.000011,5,0.000097,qx5088jeuq,1grams
5,0.000011,5,0.000097,@b1tch_malvada,1grams
5,0.000011,5,0.000097,#Women,1grams
5,0.000011,5,0.000097,heavy,1grams
5,0.000011,5,0.000097,american,1grams
5,0.000011,5,0.000097,@MsjsAmor,1grams
5,0.000011,5,0.000097,@Samu_Bonilla,1grams
5,0.000011,5,0.000097,@perfume_aoi_21,1grams
5,0.000011,5,0.000097,experimentar,1grams
5,0.000011,5,0.000097,kkkkkkkkkkk,1grams
5,0.000011,5,0.000097,もう夜だよ,1grams
5,0.000011,5,0.000097,reviewed,1grams
5,0.000011,4,0.000078,tocar,1grams
5,0.000011,5,0.000097,limpio,1grams
5,0.000011,5,0.000097,perfumeか,1grams
5,0.000011,5,0.000097,perfumeを,1grams
5,0.000011,5,0.000097,13時時点,1grams
5,0.000011,5,0.000097,mueren,1grams
5,0.000011,5,0.000097,allowed,1grams
5,0.000011,5,0.000097,favourites,1grams
5,0.000011,5,0.000097,costume,1grams
5,0.000011,5,0.000097,スウィートドーナッツ,1grams
5,0.000011,5,0.000097,q5m9te0jez,1grams
5,0.000011,5,0.000097,chemicals,1grams
5,0.000011,5,0.000097,見ないと損するperfumeの西脇綾香さんの画像,1grams
5,0.000011,5,0.000097,possível,1grams
